zpid,address,cityname,state,zipcode,latitude,longitude,title,listing_status,square_feet,min_price,max_price,bedrooms
2079800718,1601 E Highland Ave,Phoenix,AZ,85016,33.504673,-112.04644,The Highland,,,2706,2706,3
89143781,5440 Tujunga Ave,North Hollywood,CA,91601,34.169685,-118.37829,NoHo 14,,,2794,4411,1
89143781,5440 Tujunga Ave,North Hollywood,CA,91601,34.169685,-118.37829,NoHo 14,,,3351,4411,2
89143781,5440 Tujunga Ave,North Hollywood,CA,91601,34.169685,-118.37829,NoHo 14,,,4100,4411,3
2096514779,1700 Botelho Dr,Walnut Creek,CA,94596,37.893913,-122.06346,Ivy Hill,,,2726,3706,1
2096514779,1700 Botelho Dr,Walnut Creek,CA,94596,37.893913,-122.06346,Ivy Hill,,,3094,3706,2
458652317,4353 E Elliot Rd,Gilbert,AZ,85296,33.350292,-111.69672,Everly at Morrison Ranch Luxury Apartments,,,1690,2600,1
458652317,4353 E Elliot Rd,Gilbert,AZ,85296,33.350292,-111.69672,Everly at Morrison Ranch Luxury Apartments,,,2005,2600,2
458652317,4353 E Elliot Rd,Gilbert,AZ,85296,33.350292,-111.69672,Everly at Morrison Ranch Luxury Apartments,,,2545,2600,3
2084082818,688 13th St,San Diego,CA,92101,32.712357,-117.15314,Griffis East Village,,,2350,3788,0
2084082818,688 13th St,San Diego,CA,92101,32.712357,-117.15314,Griffis East Village,,,2625,3788,1
2084082818,688 13th St,San Diego,CA,92101,32.712357,-117.15314,Griffis East Village,,,3418,3788,2
439932626,1026 17th St,Sacramento,CA,95811,38.576847,-121.4845,17 Central,,,1695,2500,0
439932626,1026 17th St,Sacramento,CA,95811,38.576847,-121.4845,17 Central,,,1995,2500,1
2057646002,222 Columbia St,Santa Cruz,CA,95060,36.953377,-122.033394,Oceanview,,,3295,5845,1
2057646002,222 Columbia St,Santa Cruz,CA,95060,36.953377,-122.033394,Oceanview,,,4095,5845,2
443429000,17000 W Elwood St,Goodyear,AZ,85338,33.41505,-112.424644,Arrebol Villas,,,1399,1999,1
443429000,17000 W Elwood St,Goodyear,AZ,85338,33.41505,-112.424644,Arrebol Villas,,,1999,1999,2
439154083,511 S Harbor Blvd,San Pedro,CA,90731,33.74025,-118.28006,Vivo on Harbor,,,2610,4875,0
439154083,511 S Harbor Blvd,San Pedro,CA,90731,33.74025,-118.28006,Vivo on Harbor,,,2595,4875,1
439154083,511 S Harbor Blvd,San Pedro,CA,90731,33.74025,-118.28006,Vivo on Harbor,,,3550,4875,2
457094900,6320 Garvanza Ave,Los Angeles,CA,90042,34.115444,-118.181305,Given Highland Park,,,4120,5545,3
2081220983,9901 Washington Blvd APT 621,Culver City,CA,90232,34.021706,-118.39802,"Harlow, 1BR/2BA Loft w/ Den",forRent,890,4412,4412,2
2058218657,7340 E Legacy Blvd,Scottsdale,AZ,85255,33.66564,-111.92217,Avion on Legacy Apartments Scottsdale,,,1700,2635,1
2058218657,7340 E Legacy Blvd,Scottsdale,AZ,85255,33.66564,-111.92217,Avion on Legacy Apartments Scottsdale,,,1955,2635,2
2058218657,7340 E Legacy Blvd,Scottsdale,AZ,85255,33.66564,-111.92217,Avion on Legacy Apartments Scottsdale,,,2590,2635,3
2055679736,202 Chaisson Dr #A34D3AEA4,San Clemente,CA,92672,33.39065,-117.57889,"San Onofre 1, 354BFD",forRent,1835,3600,3600,4
458500928,7545 Katella Ave,Stanton,CA,90680,33.803864,-118.000725,Briarwood Square,,,2216,3155,1
458500928,7545 Katella Ave,Stanton,CA,90680,33.803864,-118.000725,Briarwood Square,,,2664,3155,2
456698692,1731 S Federal Ave #502,Los Angeles,CA,90025,34.04169,-118.45155,"1731 Federal Ave, A",forRent,1900,5690,5690,3
2056083286,760 S Serrano Ave,Los Angeles,CA,90005,34.058052,-118.30634,Roya,,,2130,3305,0
2056083286,760 S Serrano Ave,Los Angeles,CA,90005,34.058052,-118.30634,Roya,,,2630,3305,1
2056083286,760 S Serrano Ave,Los Angeles,CA,90005,34.058052,-118.30634,Roya,,,2895,3305,2
352602132,1200 Rickabaugh Way,Santa Clara,CA,95050,37.356247,-121.93406,Orlo,,,3340,6694,0
352602132,1200 Rickabaugh Way,Santa Clara,CA,95050,37.356247,-121.93406,Orlo,,,3542,6694,1
352602132,1200 Rickabaugh Way,Santa Clara,CA,95050,37.356247,-121.93406,Orlo,,,4210,6694,2
352602132,1200 Rickabaugh Way,Santa Clara,CA,95050,37.356247,-121.93406,Orlo,,,5664,6694,3
441706239,27942 Forbes Road Laguna Hls,Laguna Niguel,CA,92677,33.55621,-117.675,Hanover Laguna Niguel,,,2440,4201,0
441706239,27942 Forbes Road Laguna Hls,Laguna Niguel,CA,92677,33.55621,-117.675,Hanover Laguna Niguel,,,2851,4201,1
441706239,27942 Forbes Road Laguna Hls,Laguna Niguel,CA,92677,33.55621,-117.675,Hanover Laguna Niguel,,,3246,4201,2
456985717,739 S Ogden Dr #A26F26655,Los Angeles,CA,90036,34.061592,-118.360245,"The Urbanpolitan, 203",forRent,700,2895,2895,1
2060849481,1333 W Parklane Blvd,Chandler,AZ,85224,33.3051,-111.86477,Olympus Chandler at the Park,,,1483,2610,0
2060849481,1333 W Parklane Blvd,Chandler,AZ,85224,33.3051,-111.86477,Olympus Chandler at the Park,,,1473,2610,1
2060849481,1333 W Parklane Blvd,Chandler,AZ,85224,33.3051,-111.86477,Olympus Chandler at the Park,,,1935,2610,2
342168078,15125 Oak St,Goodyear,AZ,85395,33.472237,-112.38471,BB Living at Civic Square,,,2199,3029,3
342168078,15125 Oak St,Goodyear,AZ,85395,33.472237,-112.38471,BB Living at Civic Square,,,2425,3029,4
2061568481,3905 Dawes St,Riverside,CA,92503,33.91711,-117.4563,LuxLiv Apartments,,,2395,3195,2
2061568481,3905 Dawes St,Riverside,CA,92503,33.91711,-117.4563,LuxLiv Apartments,,,3195,3195,3
458475425,5100 N La Canada Dr,Tucson,AZ,85704,32.29911,-110.99408,Cortland Sun River,,,1286,1514,1
458475425,5100 N La Canada Dr,Tucson,AZ,85704,32.29911,-110.99408,Cortland Sun River,,,1469,1514,2
458297448,1606 P St,Sacramento,CA,95814,38.570995,-121.48751,16 Powerhouse Apartments,,,2315,3620,1
458297448,1606 P St,Sacramento,CA,95814,38.570995,-121.48751,16 Powerhouse Apartments,,,3135,3620,2
458407889,336 S Occidental Blvd #2361285F0,Los Angeles,CA,90057,34.066402,-118.28245,"Occidental Towers Apartments, 1 BD-76",forRent,965,2295,2295,1
458691526,2015 W Cactus Rd,Phoenix,AZ,85029,33.595085,-112.1022,Rise Desert Cove,,,1195,1685,1
458691526,2015 W Cactus Rd,Phoenix,AZ,85029,33.595085,-112.1022,Rise Desert Cove,,,1395,1685,2
458576266,940 S Capaldi Dr,Saint George,UT,84770,37.092426,-113.598976,Black Ridge Townhomes,,,1899,2633,2
458576266,940 S Capaldi Dr,Saint George,UT,84770,37.092426,-113.598976,Black Ridge Townhomes,,,2109,2633,3
458191763,24450-80 Main St,Newhall,CA,91321,34.380993,-118.5291,Newhall Crossings,,,3400,3795,2
458191763,24450-80 Main St,Newhall,CA,91321,34.380993,-118.5291,Newhall Crossings,,,3795,3795,3
458267894,3550 Overland Ave #502,Los Angeles,CA,90034,34.02386,-118.410545,"Montecito Lofts, 502- Loft",forRent,1206,5000,5000,2
458214985,4627 Thomas Lake Harris Dr,Santa Rosa,CA,95403,38.491398,-122.7212,Canyon Oaks Luxury Apartments,,,2595,4195,1
458214985,4627 Thomas Lake Harris Dr,Santa Rosa,CA,95403,38.491398,-122.7212,Canyon Oaks Luxury Apartments,,,3120,4195,2
458214985,4627 Thomas Lake Harris Dr,Santa Rosa,CA,95403,38.491398,-122.7212,Canyon Oaks Luxury Apartments,,,4195,4195,3
456728288,2920 N 56th St,Phoenix,AZ,85018,33.48064,-111.96141,56th at Arcadia,,,2929,3559,2
456728288,2920 N 56th St,Phoenix,AZ,85018,33.48064,-111.96141,56th at Arcadia,,,3274,3559,3
2054447075,100 Park Plz,San Diego,CA,92101,32.706615,-117.15509,Park 12 - The Collection,,,2245,16536,0
2054447075,100 Park Plz,San Diego,CA,92101,32.706615,-117.15509,Park 12 - The Collection,,,2658,16536,1
2054447075,100 Park Plz,San Diego,CA,92101,32.706615,-117.15509,Park 12 - The Collection,,,3373,16536,2
2054447075,100 Park Plz,San Diego,CA,92101,32.706615,-117.15509,Park 12 - The Collection,,,4659,16536,3
458258427,1821 Pacific Coast Hwy,Hermosa Beach,CA,90254,33.867928,-118.39587,Peppertree Apartments,,,2695,3595,1
458258427,1821 Pacific Coast Hwy,Hermosa Beach,CA,90254,33.867928,-118.39587,Peppertree Apartments,,,3595,3595,2
402675494,200 Mesnager St,Los Angeles,CA,90012,34.068222,-118.2288,Park East,,,2206,4399,0
402675494,200 Mesnager St,Los Angeles,CA,90012,34.068222,-118.2288,Park East,,,2203,4399,1
402675494,200 Mesnager St,Los Angeles,CA,90012,34.068222,-118.2288,Park East,,,3534,4399,2
440250731,3066 N Park Way,San Diego,CA,92104,32.747574,-117.1278,Casa Verde North Park!,,,2395,2795,0
440250731,3066 N Park Way,San Diego,CA,92104,32.747574,-117.1278,Casa Verde North Park!,,,2595,2795,1
374677686,269 24th St,Oakland,CA,94612,37.812668,-122.26212,The Lark,,,2407,4101,0
374677686,269 24th St,Oakland,CA,94612,37.812668,-122.26212,The Lark,,,2645,4101,1
374677686,269 24th St,Oakland,CA,94612,37.812668,-122.26212,The Lark,,,3666,4101,2
2056248830,1651 Belleville Way,Sunnyvale,CA,94087,37.33918,-122.061745,Brookside Oaks,,,2597,3117,0
2056248830,1651 Belleville Way,Sunnyvale,CA,94087,37.33918,-122.061745,Brookside Oaks,,,2779,3117,1
455321961,1501 Golf Club Dr,Upland,CA,91784,34.124126,-117.62756,Country Club Villas and Terrace,,,2930,3570,2
455321961,1501 Golf Club Dr,Upland,CA,91784,34.124126,-117.62756,Country Club Villas and Terrace,,,3340,3570,3
450052363,930 E 300 S,Salt Lake City,UT,84102,40.762436,-111.864174,New Broadmoor,,,1512,1512,1
450052363,930 E 300 S,Salt Lake City,UT,84102,40.762436,-111.864174,New Broadmoor,,,1445,1512,2
458142165,951 S Ogden Dr,Los Angeles,CA,90036,34.058067,-118.36192,Ogden Garden by Wiseman,,,2495,3795,0
458142165,951 S Ogden Dr,Los Angeles,CA,90036,34.058067,-118.36192,Ogden Garden by Wiseman,,,2595,3795,1
458142165,951 S Ogden Dr,Los Angeles,CA,90036,34.058067,-118.36192,Ogden Garden by Wiseman,,,3595,3795,2
2081048047,1220 E Medlock Dr,Phoenix,AZ,85014,33.511745,-112.05486,Revival Midtown NEW,,,1249,1349,1
2081048047,1220 E Medlock Dr,Phoenix,AZ,85014,33.511745,-112.05486,Revival Midtown NEW,,,1349,1349,2
2100854015,19822 Brookhurst St,Huntington Beach,CA,92646,33.674873,-117.95302,Seashore Apartment Homes,,,2250,2650,1
2100854015,19822 Brookhurst St,Huntington Beach,CA,92646,33.674873,-117.95302,Seashore Apartment Homes,,,2650,2650,2
439974696,15150 Blanco Rd,San Antonio,TX,78232,29.581066,-98.51384,MAA Haven at Blanco,,,1123,1793,1
439974696,15150 Blanco Rd,San Antonio,TX,78232,29.581066,-98.51384,MAA Haven at Blanco,,,1283,1793,2
439974696,15150 Blanco Rd,San Antonio,TX,78232,29.581066,-98.51384,MAA Haven at Blanco,,,1683,1793,3
2061096140,22202 Estate Hill Dr,San Antonio,TX,78258,29.652218,-98.46516,Overlook at Stone Oak Park Apartments,,,959,1699,0
2061096140,22202 Estate Hill Dr,San Antonio,TX,78258,29.652218,-98.46516,Overlook at Stone Oak Park Apartments,,,1025,1699,1
2061096140,22202 Estate Hill Dr,San Antonio,TX,78258,29.652218,-98.46516,Overlook at Stone Oak Park Apartments,,,1379,1699,2
2061096140,22202 Estate Hill Dr,San Antonio,TX,78258,29.652218,-98.46516,Overlook at Stone Oak Park Apartments,,,1699,1699,3
2086955654,3701 Quick Hill Rd,Austin,TX,78728,30.469786,-97.68993,Terrastone Travesia,,,924,1971,1
2086955654,3701 Quick Hill Rd,Austin,TX,78728,30.469786,-97.68993,Terrastone Travesia,,,1245,1971,2
2086955654,3701 Quick Hill Rd,Austin,TX,78728,30.469786,-97.68993,Terrastone Travesia,,,1848,1971,3
2055291679,2329 Caroline Ct,Lewisville,TX,75067,33.0066,-96.98365,Villas at Rockbrook,,,2634,2800,3
2080787069,902 Gembler Rd,San Antonio,TX,78219,29.433218,-98.41712,The Salado at Red Berry,,,995,1715,1
2080787069,902 Gembler Rd,San Antonio,TX,78219,29.433218,-98.41712,The Salado at Red Berry,,,1430,1715,2
2080787069,902 Gembler Rd,San Antonio,TX,78219,29.433218,-98.41712,The Salado at Red Berry,,,1715,1715,3
2080265992,1475 Texas Ave,Houston,TX,77002,29.758015,-95.358345,CATALYST Houston,,,1635,6275,0
2080265992,1475 Texas Ave,Houston,TX,77002,29.758015,-95.358345,CATALYST Houston,,,2125,6275,1
2080265992,1475 Texas Ave,Houston,TX,77002,29.758015,-95.358345,CATALYST Houston,,,2800,6275,2
2080265992,1475 Texas Ave,Houston,TX,77002,29.758015,-95.358345,CATALYST Houston,,,6175,6275,3
2061302728,7892 Knight Rd,Houston,TX,77054,29.689768,-95.40104,Revl Med Center,,,1366,2970,0
2061302728,7892 Knight Rd,Houston,TX,77054,29.689768,-95.40104,Revl Med Center,,,1575,2970,1
2061302728,7892 Knight Rd,Houston,TX,77054,29.689768,-95.40104,Revl Med Center,,,2284,2970,2
2061302728,7892 Knight Rd,Houston,TX,77054,29.689768,-95.40104,Revl Med Center,,,2890,2970,3
455264147,10401 N Riverside Dr,Keller,TX,76244,32.926945,-97.30858,Bluestem Village,,,1430,1875,1
455264147,10401 N Riverside Dr,Keller,TX,76244,32.926945,-97.30858,Bluestem Village,,,1725,1875,2
2060682093,21901 Gosling Rd,Spring,TX,77388,30.05986,-95.46852,Cadence Creek at Gosling - 55+ Active Adult Apartment Homes,,,1499,3205,1
2060682093,21901 Gosling Rd,Spring,TX,77388,30.05986,-95.46852,Cadence Creek at Gosling - 55+ Active Adult Apartment Homes,,,2063,3205,2
458608808,22800 Bulverde Rd,San Antonio,TX,78261,29.653425,-98.425964,Cortland Estates at TPC,,,1067,2715,1
458608808,22800 Bulverde Rd,San Antonio,TX,78261,29.653425,-98.425964,Cortland Estates at TPC,,,1557,2715,2
458608808,22800 Bulverde Rd,San Antonio,TX,78261,29.653425,-98.425964,Cortland Estates at TPC,,,2099,2715,3
458608808,22800 Bulverde Rd,San Antonio,TX,78261,29.653425,-98.425964,Cortland Estates at TPC,,,2450,2715,4
2079723531,2300 Grayson Dr,Grapevine,TX,76051,32.9116,-97.101326,MAA Grapevine,,,1178,2233,0
2079723531,2300 Grayson Dr,Grapevine,TX,76051,32.9116,-97.101326,MAA Grapevine,,,1448,2233,1
2079723531,2300 Grayson Dr,Grapevine,TX,76051,32.9116,-97.101326,MAA Grapevine,,,1448,2233,2
2079723531,2300 Grayson Dr,Grapevine,TX,76051,32.9116,-97.101326,MAA Grapevine,,,2233,2233,3
2059783551,7929 Gault St,Austin,TX,78757,30.350927,-97.71738,CrestHaus Apartments,,,1400,1400,2
456251318,7301 27th St,Lubbock,TX,79407,33.56968,-101.974686,Hayden's Park,,,1500,2075,3
458701493,12101 Fondren Rd,Houston,TX,77035,29.649454,-95.507454,Toro Place,,,879,1228,1
458701493,12101 Fondren Rd,Houston,TX,77035,29.649454,-95.507454,Toro Place,,,899,1228,2
2069481084,3001 Communications Pkwy,Plano,TX,75093,33.0408,-96.83429,Carrington Park,,,1184,2400,1
2069481084,3001 Communications Pkwy,Plano,TX,75093,33.0408,-96.83429,Carrington Park,,,1475,2400,2
2069481084,3001 Communications Pkwy,Plano,TX,75093,33.0408,-96.83429,Carrington Park,,,2194,2400,3
458545544,14090 N Zang Blvd,Dallas,TX,75203,32.75634,-96.82243,Urban House,,,1187,2046,1
458545544,14090 N Zang Blvd,Dallas,TX,75203,32.75634,-96.82243,Urban House,,,1499,2046,2
458545544,14090 N Zang Blvd,Dallas,TX,75203,32.75634,-96.82243,Urban House,,,1950,2046,3
456170077,3203 Mulberry Hill Rd,Coppell,TX,75019,32.938934,-96.98295,Apartments at the Sound,,,1665,3389,1
456170077,3203 Mulberry Hill Rd,Coppell,TX,75019,32.938934,-96.98295,Apartments at the Sound,,,2308,3389,2
456170077,3203 Mulberry Hill Rd,Coppell,TX,75019,32.938934,-96.98295,Apartments at the Sound,,,2704,3389,3
2067994624,1900 Onion Creek Pkwy,Austin,TX,78748,30.138315,-97.80003,Cortland Onion Creek,,,1156,2140,1
2067994624,1900 Onion Creek Pkwy,Austin,TX,78748,30.138315,-97.80003,Cortland Onion Creek,,,1476,2140,2
2067994624,1900 Onion Creek Pkwy,Austin,TX,78748,30.138315,-97.80003,Cortland Onion Creek,,,1980,2140,3
452683572,1701 Daleside Ln,Austin,TX,78754,30.360699,-97.66857,Ascend at Pioneer Hill,,,1265,2330,1
452683572,1701 Daleside Ln,Austin,TX,78754,30.360699,-97.66857,Ascend at Pioneer Hill,,,1550,2330,2
452683572,1701 Daleside Ln,Austin,TX,78754,30.360699,-97.66857,Ascend at Pioneer Hill,,,2055,2330,3
441978913,1816 Corsica Creek Ln,Rosharon,TX,77583,29.433956,-95.44723,Alterra at Sierra Vista,,,2355,2675,3
441978913,1816 Corsica Creek Ln,Rosharon,TX,77583,29.433956,-95.44723,Alterra at Sierra Vista,,,2520,2675,4
2062514861,12234 Heatherly Dr,Austin,TX,78747,30.125883,-97.799675,Water Oak,,,1110,1910,1
2062514861,12234 Heatherly Dr,Austin,TX,78747,30.125883,-97.799675,Water Oak,,,1310,1910,2
2062514861,12234 Heatherly Dr,Austin,TX,78747,30.125883,-97.799675,Water Oak,,,1845,1910,3
352335890,12235 Vance Jackson Rd,San Antonio,TX,78230,29.555166,-98.57475,Reserve at Canyon Creek,,,1095,2395,1
352335890,12235 Vance Jackson Rd,San Antonio,TX,78230,29.555166,-98.57475,Reserve at Canyon Creek,,,1495,2395,2
352335890,12235 Vance Jackson Rd,San Antonio,TX,78230,29.555166,-98.57475,Reserve at Canyon Creek,,,1995,2395,3
2086766192,4700 N Capital Of Texas Hwy,Austin,TX,78746,30.34511,-97.80015,Nalle Woods of Westlake,,,1650,3265,1
2086766192,4700 N Capital Of Texas Hwy,Austin,TX,78746,30.34511,-97.80015,Nalle Woods of Westlake,,,2230,3265,2
2060516631,1010 S Heatherwilde Blvd,Pflugerville,TX,78660,30.437904,-97.64674,Emerson Wells Branch,,,1199,2564,1
2060516631,1010 S Heatherwilde Blvd,Pflugerville,TX,78660,30.437904,-97.64674,Emerson Wells Branch,,,1550,2564,2
2060516631,1010 S Heatherwilde Blvd,Pflugerville,TX,78660,30.437904,-97.64674,Emerson Wells Branch,,,1899,2564,3
458701538,6525 Glenview Dr,North Richland Hills,TX,76180,32.82433,-97.24228,Barrett Creek Apartments,,,1049,1749,1
458701538,6525 Glenview Dr,North Richland Hills,TX,76180,32.82433,-97.24228,Barrett Creek Apartments,,,1189,1749,2
458701538,6525 Glenview Dr,North Richland Hills,TX,76180,32.82433,-97.24228,Barrett Creek Apartments,,,1749,1749,3
458700028,2717 NW 178th St,Edmond,OK,73012,35.65348,-97.563995,The Lofts at Valencia,,,1499,1715,1
458700028,2717 NW 178th St,Edmond,OK,73012,35.65348,-97.563995,The Lofts at Valencia,,,1319,1715,2
458700028,2717 NW 178th St,Edmond,OK,73012,35.65348,-97.563995,The Lofts at Valencia,,,1715,1715,3
449022119,3500 E Parmer Ln,Austin,TX,78754,30.376558,-97.62932,The Janis,,,1449,1990,1
449022119,3500 E Parmer Ln,Austin,TX,78754,30.376558,-97.62932,The Janis,,,1895,1990,2
443464908,7300 Magnolia Pkwy,Pearland,TX,77584,29.548903,-95.28199,The Delta Pearland,,,1429,3750,1
443464908,7300 Magnolia Pkwy,Pearland,TX,77584,29.548903,-95.28199,The Delta Pearland,,,1841,3750,2
458526435,7825 Firefall Way,Dallas,TX,75230,32.882137,-96.77202,Preston Hollow Village,,,1728,5625,0
458526435,7825 Firefall Way,Dallas,TX,75230,32.882137,-96.77202,Preston Hollow Village,,,1565,5625,1
458526435,7825 Firefall Way,Dallas,TX,75230,32.882137,-96.77202,Preston Hollow Village,,,2843,5625,2
458526435,7825 Firefall Way,Dallas,TX,75230,32.882137,-96.77202,Preston Hollow Village,,,5625,5625,3
2080484940,5500 Broadway St,San Antonio,TX,78209,29.478745,-98.46294,Magnolia Heights,,,2077,4574,1
2080484940,5500 Broadway St,San Antonio,TX,78209,29.478745,-98.46294,Magnolia Heights,,,2618,4574,2
2080484940,5500 Broadway St,San Antonio,TX,78209,29.478745,-98.46294,Magnolia Heights,,,4097,4574,3
2070791965,301 Silveron Blvd,Flower Mound,TX,75028,32.9902,-97.06007,301 Flower Mound,,,1499,3649,0
2070791965,301 Silveron Blvd,Flower Mound,TX,75028,32.9902,-97.06007,301 Flower Mound,,,1539,3649,1
2070791965,301 Silveron Blvd,Flower Mound,TX,75028,32.9902,-97.06007,301 Flower Mound,,,2146,3649,2
2070791965,301 Silveron Blvd,Flower Mound,TX,75028,32.9902,-97.06007,301 Flower Mound,,,3216,3649,3
2099046792,807 W Lynn St,Austin,TX,78703,30.2771,-97.760994,The Halifax,,,1549,1825,1
2099046792,807 W Lynn St,Austin,TX,78703,30.2771,-97.760994,The Halifax,,,1825,1825,2
451841267,640 SW H K Dodgen Loop,Temple,TX,76504,31.072361,-97.36051,Mariposa Scott and White 55+ Apartment Homes,,,1171,1422,1
451841267,640 SW H K Dodgen Loop,Temple,TX,76504,31.072361,-97.36051,Mariposa Scott and White 55+ Apartment Homes,,,1037,1422,2
455784210,2544 Hondo Ave,Dallas,TX,75219,32.811035,-96.81972,The Wesley,,,1899,2349,1
455784210,2544 Hondo Ave,Dallas,TX,75219,32.811035,-96.81972,The Wesley,,,2349,2349,2
446726187,6107 Decker Ln,Austin,TX,78724,30.286373,-97.62923,Citizen House Decker,,,1338,2391,1
446726187,6107 Decker Ln,Austin,TX,78724,30.286373,-97.62923,Citizen House Decker,,,1450,2391,2
446726187,6107 Decker Ln,Austin,TX,78724,30.286373,-97.62923,Citizen House Decker,,,2289,2391,3
2092963722,1300 N 45th St,Corsicana,TX,75110,32.07856,-96.513176,Arbors Of Corsicana,,,1024,1474,1
2092963722,1300 N 45th St,Corsicana,TX,75110,32.07856,-96.513176,Arbors Of Corsicana,,,1177,1474,2
457657945,600 S 1st St,Austin,TX,78704,30.257734,-97.75122,The Willows,,,1314,1750,0
457657945,600 S 1st St,Austin,TX,78704,30.257734,-97.75122,The Willows,,,1340,1750,1
457657945,600 S 1st St,Austin,TX,78704,30.257734,-97.75122,The Willows,,,1660,1750,2
2094774260,680 Executive Dr,Plano,TX,75074,33.005695,-96.7026,Centric One90,,,1272,2775,1
2094774260,680 Executive Dr,Plano,TX,75074,33.005695,-96.7026,Centric One90,,,1751,2775,2
2091071878,1600 S Lakeline Blvd,Cedar Park,TX,78613,30.483618,-97.83377,Red Stone Ranch,,,1100,1748,1
2091071878,1600 S Lakeline Blvd,Cedar Park,TX,78613,30.483618,-97.83377,Red Stone Ranch,,,1148,1748,2
2091071878,1600 S Lakeline Blvd,Cedar Park,TX,78613,30.483618,-97.83377,Red Stone Ranch,,,1654,1748,3
2085252520,501 E Centerton Blvd,Centerton,AR,72719,36.3561,-94.278,Stoneleigh Centerton Apartments,,,950,1257,1
2085252520,501 E Centerton Blvd,Centerton,AR,72719,36.3561,-94.278,Stoneleigh Centerton Apartments,,,1127,1257,2
2055510196,1900 Simond Ave,Austin,TX,78723,30.297169,-97.703674,AMLI at Mueller,,,1935,2723,1
2055510196,1900 Simond Ave,Austin,TX,78723,30.297169,-97.703674,AMLI at Mueller,,,2465,2723,2
458579580,777 Fairway Dr,Coppell,TX,75019,32.95368,-96.9496,Oaks Riverchase Apartments,,,1116,1529,1
458579580,777 Fairway Dr,Coppell,TX,75019,32.95368,-96.9496,Oaks Riverchase Apartments,,,1383,1529,2
458707316,2430 Cromwell Cir,Austin,TX,78741,30.226788,-97.72091,Lexington Hills,,,895,1450,1
458707316,2430 Cromwell Cir,Austin,TX,78741,30.226788,-97.72091,Lexington Hills,,,1358,1450,2
458692547,203 Eden Dr,Longview,TX,75605,32.52377,-94.74109,The Abbey,,,692,695,1
2087300057,2924 Lucas Dr,Dallas,TX,75219,32.814205,-96.818954,The Lucas Apartments,,,1498,2156,0
